,type,cleaned_message
5079,0,keep ur problems ur heart
5080,0,yeah give call got minute
5081,0,hi babe uawake feellikw shitjustfound via aletter thatmum gotmarried 4thnovbehind ourbacks ï½ï½ fuckinnice selfish
5082,0,amazing rearrange letters gives meaning dormitory dirty room astronomer moon starer eyes see election results lies lets recount motherinlaw woman hitler eleven plus two twelve plus one amazing
5083,0,aiya discuss later lar pick ï½_ 4
5084,0,hey happy birthday
5085,0,sorry missed call please call back
5086,0,omg one thing another cat worms bad day end
5087,0,good morning im suffering fever dysentry able come office today
5088,0,wont anything de
5089,0,type stuff sing
5090,0,st andre virgil cream
5091,0,check rooms befor activities
5092,0,fri ah okie lor goin 4 drivin den go shoppin tt
5093,0,gokila talking aha
5094,0,hi shanil rakhesh herethanks exchanged uncut diamond stuffleaving back excellent service dino prem
5095,0,kkthis month kotees birthday know
5096,0,really really broke oh amount small even lt gt
5097,0,sorry mates phone didnt write love kate
5098,1,themob hit link get premium pink panther game new 1 sugababes crazy zebra animation badass hoody wallpaperall 4 free
5099,0,ah well confuses things doesnt thought friends maybe wrong thing already sort invited tho may come cos money
5100,0,aight call close
5101,0,nope thats fine might nap tho
5102,1,msg mobile content order resent previous attempt failed due network error queries customersqueries netvisionukcom
5103,0,news hassling get weed week andres money haughaighgtujhyguj
5104,0,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal wn 2 hit girl boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily 2gthr drinking boost evrydy moral story hv free msgs gud ni8
5105,0,wnt buy bmw car urgently vry urgentbut hv shortage lt gt lacsthere source arng dis amt lt gt lacs thats prob
5106,0,ding ya break fassyole blacko londn
5107,0,really need 2 kiss u miss u baby ur baby 4eva
5108,0,sign maturity start saying big things actually start understanding small things nice evening bslvyl
5109,0,oh got many responsibilities
5110,1,1 new message please call 08715205273
5111,0,reached sch already
5112,1,december mobile 11mths entitled update latest colour camera mobile free call mobile update vco free 08002986906
5113,0,u definitely need module e humanities dis sem izzit u wan 2 take modules 1st
5114,0,argh fuck nobody town _
5115,1,get 3 lions england tone reply lionm 4 mono lionp 4 poly 4 go 2 wwwringtonescouk original n best tones 3gbp network operator rates apply
5116,0,thanks fills complete calm reassurance
5117,0,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning
5118,0,driving training
5119,0,lol real told dad cancer
5120,1,private 2003 account statement 078
5121,0,oops lt gt
5122,0,enufcredeit tocallshall ileave uni 6 get bus yor house
5123,0,hi chikku send nice msgs
5124,0,impossible argue always treats like sub like never released remind necessary
5125,0,work ah den 6 plus lor u workin oso rite den go orchard lor place go liao
5126,0,wonderful okors great month cherish guys wish well day mojibiola
5127,0,cuz ibored wan na study
5128,0,wot wed nite 3 til 9
5129,0,rose red red blood blood heart heart u u send tis ur friends including u like u get back 1u r poor relation 2u need 1 support 3u r frnd 2 many 4some1 luvs u 5 some1 praying god marry u try
5130,0,way
5131,0,sucks go u hair free right
5132,0,still working time also tried adding zeros savings checking lt gt
5133,0,hmm dunno leh mayb bag 4 goigng dat small jus anything except perfume smth dat keep
5134,0,sday joinedso training started today
5135,0,sorry grocers
5136,0,nice pubs near frankie n bennys near warner cinema
5137,1,4 costa del sol holiday ï½5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costï½150pm max10mins
5138,0,yup havent want go yoga call book
5139,0,oh shut omg yesterday dream 2 kids boys pissed kids boys even told mark dream changing diapers cause getting owed face
5140,0,yeah imagine would really gentle unlike docs treat patients like turkeys
5141,1,free 1st week no1 nokia tone 4 ur mobile every week txt nokia 8077 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone
5142,0,started dont stop pray good ideas anything see help guys ill forward link
5143,0,hi darlin im helens fone im gon na b princes 2 nite please come tb love kate
5144,0,office da
5145,0,aiyar u poor thing give u support k jia think u
5146,0,oh unintentionally bad timing great fingers trains play along give fifteen min warning
5147,1,get garden ready summer free selection summer bulbs seeds worth ï½3350 scotsman saturday stop go2 notxtcouk
5148,0,k come wenever u lik come also tel vikky come getting free time
5149,0,pls call da happen
5150,0,happy new year u ur family may new year bring happiness stability tranquility ur vibrant colourful life
5151,0,problem renewal ill right away dont know details
5152,0,idk sitting stop shop parking lot right bawling eyes feel like failure everything nobody wants feel like failing
5153,0,nt left yet probably gon na til dinner
5154,0,like lt gt question
5155,0,new years eve ok went party boyfriend si hey
5156,0,sir need velusamy sir date birth company bank facilities details
5157,0,k k sms chat
5158,0,come karnan car please wait till 6pm directly goto doctor
5159,0,bluray player
5160,0,ok r meeting later
5161,0,lol need cash nitros hurry come crash
5162,0,send text skype later
5163,0,ok leave need ask
5164,1,congrats 2 mobile 3g videophones r call 09063458130 videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p
5165,0,ï½ï½ still got lessons ï½ï½ sch
5166,0,dun believe leh tot told true already thk muz c us tog believe
5167,0,oh charge camera
5168,0,iï½ï½ï½ve got salt rub open wounds like
5169,0,going lunch
5170,0,school n da lab stuff give call ï½_ r done
5171,0,oh k come tomorrow
5172,0,aight text tonight see
5173,0,u 2
5174,0,water logging desert geoenvironmental implications
5175,0,raji pls favour pls convey birthday wishes nimya pls today birthday
5176,0,company goodenvironment terrific food really nice
5177,0,strange watching 2nd one bed sweet dreams miss u
5178,1,sms auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
5179,0,hi hope u r ok said would text nt u seen let gently please
5180,0,babe fucking love know fuck good hear voice need crave ca nt get enough adore ahmad kisses
5181,0,k sure relatives home sms de pls
5182,0,sent like
5183,0,fuuuuck need stop sleepin sup
5184,0,town jus take mrt later
5185,0,cooked rather nice salmon la
5186,0,uploaded mine facebook
5187,0,time u wrkin
5188,0,okie
5189,1,ree entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate c apply 08452810073 details 18
5190,1,records indicate u maybe entitled 5000 pounds compensation accident claim 4 free reply claim msg 2 stop txt stop
5191,0,sorry call later
5192,0,oh oh den muz change plan liao go back yan jiu
5193,0,wylie tampa sarasota
5194,0,ok take ur time n enjoy ur dinner
5195,0,darren saying dat u meeting da ge den dun meet 4 dinner cos later u leave xy feel awkward den u meet 4 lunch lor
5196,1,spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logopic
5197,0,like cheap iï½ï½ï½m happy splash wine makes feel better
5198,0,shes fine difficulties phone works mine pls send another friend request
5199,0,ugh leg hurts musta overdid mon
5200,1,call germany 1 pence per minute call fixed line via access number 0844 861 85 85 prepayment direct access wwwtelediscountcouk
5201,1,4 costa del sol holiday ï½5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costï½150pm max10mins
5202,0,wot student discount u get books
5203,0,fine absolutly fine
5204,0,come get b quite diff guess rite
5205,1,mobile 11mths update free oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 freefone 08000839402 2stoptxt
5206,0,reach ur home lt gt minutes
5207,0,babe answering ca nt see maybe better reboot ym got photo great
5208,0,hiwhat think match
5209,0,know thinkin malaria relax children cant handle malaria would worse gastroenteritis takes enough replace loss temp reduce give malaria meds vomit self limiting illness means days completely stop
5210,0,dai downloaded exe file run exe installing
5211,0,yesterday true true
5212,0,kkhow business
5213,0,3 pa selected
5214,1,natalja 25f inviting friend reply yes440 no440 see wwwsmsacunat27081980 stop send stop frnd 62468
5215,0,keep ten rs shelf buy two egg
5216,0,late
5217,0,well thats nice bad cant eat
5218,0,accidentally brought em home box
5219,0,pls needs dat slowly vomit
5220,0,take exam march 3
5221,0,jane babes goin 2 wrk feel ill lst nite foned already cover 4 chuck
5222,0,5 nights nt staying port step liao ex
5223,0,die want u stuffs
5224,0,oh fuck juswoke bed boatin docks slept wid 25 year old spinout giv u da gossip l8r xxx
5225,0,smile pleasure smile pain smile trouble pours like rain smile sum1 hurts u smile becoz someone still loves see u smiling
5226,0,prabha soryda realy frm heart sory
5227,0,remet alex nichols middle school turns dealing
5228,1,private 2003 account statement fone shows 800 unredeemed points call 08715203656 identifier code 42049 expires 261004
5229,0,means u could keep ur words
5230,0,nope still market
5231,0,realise busy guy trying bother get exams outta way try cars gr8 day
5232,1,chosen receive ï½350 award pls call claim number 09066364311 collect award selected receive valued mobile customer
5233,0,hey project started aha da
5234,0,ok cool see ya
5235,0,uworld site buying qbank buying self assessment also
5236,0,opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply
5237,1,someonone know trying contact via dating service find could call mobile landline 09064015307 box334sk38ch
5238,0,yeah still give ride
5239,0,jay wants work first 4 sound
5240,0,gud gud k chikku tke care sleep well gud nyt
5241,0,part checking iq
5242,0,hmm thinking lor
5243,0,course nt tease know simply must see grins keep posted prey loving smile devouring kiss
5244,0,thanks temales wonderful thank great week
5245,0,thank princess want see nice juicy booty
5246,0,nt eaten day sitting staring juicy pizza ca nt eat meds ruining life
5247,0,gud ni8 dear slp well take care swt dreams muah
5248,0,u come n search tat vid finishd
5249,0,k leaving soon little 9
5250,1,urgent please call 09061213237 landline ï½5000 cash 4 holiday await collection cs sae po box 177 m227xy 16
5251,0,yeah work fine started last week stuff dull easy guys fun
5252,0,studies alone without anyones help cant need study
5253,0,please tell car keys purse
5254,0,didnt get anything da
5255,0,ok sweet dreams
5256,0,well big surprise
5257,0,usual iam fine happy amp well
5258,0,1 cbe 2 chennai
5259,0,help u swoop picking u wherever ur birds r meeting u want
5260,0,anyone calls treadmill say buy make sure working found ad craigslist selling lt gt
5261,0,absolutely love south park recently started watching office
5262,0,see film
5263,0,pls speak wont ask anything friendship
5264,0,storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moral one 4get name person
5265,0,gud ni8swt drmstake care
5266,0,hi darlin kate u doin somethin tonight im going pub called swan something parents one drink phone u
5267,0,anything lar ï½_ going home 4 dinner
5268,0,er
5269,1,nt prize go another customer c wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back busy
5270,0,u fix teeth asapok take care
5271,0,u wan 2 come dinner tonight
5272,0,hellohow u u 2 u b moving flat cos need arrange pick lamp etc take care hello caroline
5273,0,late kwish
