selling_price,full_name,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats
5.5,Hyundai i20 Magna 1.2,2015,Dealer,44726,Petrol,Manual,18.6,1197,81.83,5
5.5,Mahindra NuvoSport N8 AMT,2016,Individual,120000,Diesel,Automatic,17.45,1493,100,7
10.7,Mahindra Scorpio S10 7 Seater,2016,Dealer,63452,Diesel,Manual,15.4,2179,120,7
12.25,Hyundai Verna VTVT 1.6 AT SX Option,2019,Dealer,45000,Petrol,Automatic,17,1591,121.3,5
6.85,Maruti Ciaz ZDi Plus,2015,Dealer,48000,Diesel,Manual,26.21,1248,88.5,5
2.2,Ford Figo Diesel EXI,2012,Dealer,60000,Diesel,Manual,20,1399,68,5
5.45,Mahindra Scorpio SLE BSIII,2009,Dealer,65000,Diesel,Manual,12.05,2179,120,8
5.85,Hyundai i20 Asta Option 1.2,2015,Dealer,42000,Petrol,Manual,18.6,1197,81.83,5
4.48,Maruti Swift VXI,2015,Dealer,52000,Petrol,Manual,21.21,1197,81.8,5
8.25,Honda City i VTEC CVT SV,2014,Individual,30000,Petrol,Automatic,18,1497,117.3,5
4.3,Tata Zest AMT Quadrajet 1.3 XTA,2015,Individual,25000,Diesel,Automatic,21.58,1248,88.7,5
4.3,Hyundai i20 Active 1.4,2015,Individual,80000,Diesel,Manual,21.19,1396,88.73,5
1.9,Chevrolet Beat Diesel LS,2015,Individual,40000,Diesel,Manual,25.44,936,56.3,5
20.5,BMW 5 Series 520d Luxury Line,2014,Dealer,76000,Diesel,Automatic,18.12,1995,190,5
2.98,Hyundai i10 Magna,2014,Dealer,57210,Petrol,Manual,20.36,1197,78.9,5
1.65,Maruti Alto K10 2010-2014 VXI,2011,Individual,70000,Petrol,Manual,20.92,998,67.1,5
5.47,Maruti Swift Dzire LDI,2017,Individual,120000,Diesel,Manual,28.4,1248,74.02,5
4.25,Maruti Celerio ZXI,2018,Dealer,42000,Petrol,Manual,23.1,998,67.04,5
5.25,Toyota Corolla Altis D-4D G,2012,Dealer,98000,Diesel,Manual,21.43,1364,87.2,5
4.25,Honda Amaze VX AT i-Vtech,2013,Dealer,55000,Petrol,Automatic,15.5,1198,86.7,5
4.2,Maruti Celerio VXI AT,2017,Individual,48300,Petrol,Automatic,23.1,998,67.04,5
2.4,Hyundai Santro Xing GL Plus,2013,Individual,60000,Petrol,Manual,17.92,1086,62.1,5
3.95,Maruti Swift Dzire LXI Option,2014,Dealer,43000,Petrol,Manual,20.85,1197,83.14,5
4.15,Maruti Wagon R AMT VXI,2016,Dealer,18307,Petrol,Automatic,20.51,998,67,5
10,Tata Nexon 1.5 Revotorq XZ Plus,2019,Individual,20000,Diesel,Manual,21.5,1497,108.5,5
4.7,Hyundai i20 Sportz 1.4 CRDi,2012,Dealer,70000,Diesel,Manual,21.9,1396,88.76,5
3.4,Hyundai Grand i10 Magna,2015,Individual,63000,Petrol,Manual,18.9,1197,82,5
7,Honda City i VTEC VX Option,2015,Dealer,79000,Petrol,Manual,17.4,1497,117.3,5
2.25,Tata Manza Aura Quadrajet,2011,Dealer,71000,Diesel,Manual,18.8,1248,90,5
2.7,Ford Figo Diesel ZXI,2011,Individual,80000,Diesel,Manual,20,1399,68,5
5.5,Mahindra TUV 300 T4,2015,Dealer,99000,Diesel,Manual,18.49,1493,100,7
11.75,BMW 3 Series 320d Luxury Plus,2013,Dealer,87000,Diesel,Automatic,18.88,1995,184,5
4.7,Maruti Swift Dzire VDI,2015,Individual,85000,Diesel,Manual,26.59,1248,74,5
6.5,Mahindra XUV500 W8 4WD,2013,Dealer,113000,Diesel,Manual,16,2179,140,7
7.15,Maruti Swift Dzire AMT ZDI,2016,Dealer,90000,Diesel,Automatic,26.59,1248,74,5
6.45,Maruti Swift ZXI BSIV,2018,Dealer,20000,Petrol,Manual,22,1197,81.8,5
1.35,Maruti Wagon R VXI,2007,Dealer,39000,Petrol,Manual,21.79,998,67.05,5
11.5,Hyundai Verna VTVT 1.6 AT SX Plus,2018,Dealer,15000,Petrol,Automatic,17,1591,121.3,5
8.75,Hyundai Creta 1.4 CRDi Base,2015,Dealer,51000,Diesel,Manual,21.38,1396,88.7,5
27.75,BMW 3 Series 320i Luxury Line,2017,Individual,33000,Petrol,Automatic,17.61,1998,184,5
4.11,Toyota Innova 2.5 G (Diesel) 7 Seater,2007,Dealer,94000,Diesel,Manual,12.99,2494,100,7
4.9,Hyundai i20 Sportz Option 1.2,2014,Dealer,48000,Petrol,Manual,18.6,1197,81.83,5
7.5,Toyota Camry 2.5 G,2012,Dealer,83386,Petrol,Automatic,12.98,2494,178.3,5
5.3,Volkswagen Polo 1.2 MPI Comfortline,2014,Individual,35000,Petrol,Manual,16.47,1198,74,5
2.25,Maruti Swift 1.3 LXI,2010,Dealer,57000,Petrol,Manual,16.1,1476.327401,5,5
9.46,Ford Ecosport 2015-2021 1.5 Petrol Titanium BSIV,2019,Individual,4015,Petrol,Manual,17,1497,121.31,5
14.75,Hyundai Santa Fe 2WD MT,2014,Dealer,75000,Diesel,Manual,14.74,2199,194.3,7
6.45,Toyota Etios GD,2016,Individual,102000,Diesel,Manual,23.59,1364,67.05,5
6.85,Hyundai Grand i10 1.2 Kappa Asta,2018,Dealer,8468,Petrol,Manual,18.9,1197,81.86,5
4.75,Maruti Ertiga VXI,2013,Individual,56600,Petrol,Manual,16.02,1373,93.7,7
9,Maruti SX4 S Cross DDiS 320 Alpha,2016,Individual,70000,Diesel,Manual,22.7,1598,118,5
28,BMW X6 xDrive30d,2009,Dealer,68000,Diesel,Automatic,11.2,2993,241,4
4.5,Tata Bolt Quadrajet XM,2015,Individual,52000,Diesel,Manual,22.95,1248,74,5
3.6,Volkswagen Vento Petrol Comfortline,2013,Dealer,67000,Petrol,Manual,15.04,1598,103.6,5
7,Honda Jazz 1.2 V i VTEC,2016,Dealer,14479,Petrol,Manual,18.7,1199,88.7,5
28,Porsche Cayenne Diesel,2014,Individual,96000,Diesel,Automatic,16.12,2967,245,5
2.7,Hyundai Santro Xing GLS,2010,Dealer,32400,Petrol,Manual,17.92,1086,62.1,5
3.7,Renault Duster 110PS Diesel RxZ,2013,Dealer,64000,Diesel,Manual,19.01,1461,108.45,5
2.35,Honda City VTEC,2006,Dealer,75000,Petrol,Manual,16,1493,106,5
2.25,Maruti Ritz LDi,2009,Dealer,83085,Diesel,Manual,23.2,1248,73.94,5
3.8,Chevrolet Sail 1.2 LT ABS,2016,Individual,90000,Petrol,Manual,18.2,1199,82.4,5
20.55,Audi A4 35 TDI Premium Plus,2017,Dealer,38000,Diesel,Automatic,18.25,1968,187.74,5
47,BMW 7 Series 730Ld DPE,2014,Dealer,38000,Diesel,Automatic,17.66,2993,261.49,4
20.75,BMW 5 Series 520d Modern Line,2014,Dealer,38000,Diesel,Automatic,18.84,1995,184,5
5.4,Hyundai i20 1.2 Magna,2017,Dealer,16000,Petrol,Manual,18.5,1197,80,5
2.15,Tata Sumo MKII EX,2010,Individual,82000,Diesel,Manual,13.55,2179,118.35,8
5.4,Hyundai Grand i10 AT Asta,2015,Dealer,67000,Petrol,Automatic,18.9,1197,82,5
9.8,Maruti Ertiga ZXI Plus,2019,Dealer,15439,Petrol,Manual,19.01,1462,103.26,7
3.2,Maruti Alto 800 VXI,2014,Individual,10000,Petrol,Manual,22.74,796,47.3,5
3.75,Hyundai i10 Magna,2016,Dealer,57000,Petrol,Manual,20.36,1197,78.9,5
4.4,Hyundai i20 Asta 1.4 CRDi,2015,Individual,70000,Diesel,Manual,22.54,1396,88.73,5
2.99,Chevrolet Sail 1.2 LS ABS,2013,Dealer,75000,Petrol,Manual,18.2,1199,82.4,5
4,Renault Scala Diesel RxL,2014,Individual,76000,Diesel,Manual,21.64,1461,84.8,5
6.5,Hyundai i20 2015-2017 Asta 1.4 CRDi,2015,Dealer,63239,Diesel,Manual,22.54,1396,88.73,5
4.35,Maruti Swift LXI Option,2017,Individual,30000,Petrol,Manual,20.4,1197,81.8,5
23.5,Toyota Camry Hybrid 2.5,2015,Dealer,60000,Petrol,Automatic,19.16,2487,214.5,5
4.75,Hyundai Grand i10 Asta Option,2015,Dealer,25000,Petrol,Manual,18.9,1197,82,5
5,Ford Ecosport 1.5 Ti VCT MT Titanium,2013,Dealer,80150,Petrol,Manual,15.8,1499,110,5
5,Maruti Ertiga VDI,2012,Individual,140000,Diesel,Manual,20.77,1248,88.76,7
3.9,Hyundai EON Era Plus Option,2018,Dealer,14000,Petrol,Manual,21.1,814,55.2,5
8.25,Maruti Ciaz Delta Diesel,2019,Individual,50000,Diesel,Manual,28.09,1248,88.5,5
5.7,Maruti Celerio ZXI AMT,2018,Dealer,15000,Petrol,Automatic,21.63,998,67.04,5
6.25,Maruti Baleno Zeta 1.2,2017,Individual,57000,Petrol,Manual,21.4,1197,83.1,5
5.3,Mahindra Xylo H4,2015,Dealer,24970,Diesel,Manual,14.02,2179,118.3,7
4.25,Maruti Wagon R CNG LXI,2018,Trustmark Dealer,27823,CNG,Manual,32.52,998,58.33,5
8.7,Ford Ecosport 2015-2021 1.5 Ti VCT MT Titanium BSIV,2017,Individual,27000,Petrol,Manual,15.85,1499,110.4,5
8.25,Maruti Ertiga VXI CNG,2017,Dealer,49000,CNG,Manual,17.5,1373,80.46,7
1.5,Chevrolet Aveo U-VA 1.2,2010,Individual,40000,Petrol,Manual,14.7,1150,76,5
9.2,Maruti Ertiga ZXI Plus Petrol,2019,Individual,15000,Petrol,Manual,19.34,1462,103,7
7.99,Maruti Swift ZXI Plus,2018,Dealer,9500,Petrol,Manual,22,1197,81.8,5
2,Honda City 1.5 V AT Exclusive,2008,Individual,100000,Petrol,Automatic,17,1497,118,5
3.15,Datsun GO A,2017,Individual,50000,Petrol,Manual,20.63,1198,67.06,5
32,Ford Endeavour 3.2 Titanium AT 4X4,2018,Dealer,41000,Diesel,Automatic,10.91,3198,197,7
7.72,Hyundai i20 Sportz Plus BSIV,2019,Dealer,13230,Petrol,Manual,18.6,1197,81.86,5
5.8,Skoda Rapid 1.5 TDI AT Elegance Black Package,2014,Dealer,50000,Diesel,Automatic,21.66,1498,103.52,5
17.4,Jeep Compass 2.0 Limited,2018,Dealer,67000,Diesel,Manual,17.1,1956,170,5
9.5,Mahindra XUV500 W8 4WD,2014,Individual,30000,Diesel,Manual,15.1,2179,140,7
6.95,Hyundai i20 Asta Option 1.2,2016,Dealer,49000,Petrol,Manual,18.6,1197,81.83,5
2.4,Mahindra Bolero SLX 2WD BSIII,2006,Individual,120000,Diesel,Manual,13.6,2523,63,7
6.75,Volkswagen Polo 1.2 MPI Comfortline,2017,Dealer,55000,Petrol,Manual,16.2,1199,74,5
2.99,Honda City 1.5 S MT,2009,Dealer,65000,Petrol,Manual,17,1497,118,5
9.8,Mahindra Marazzo M2 BSIV,2019,Individual,5000,Diesel,Manual,17.3,1497,121,7
4.85,Ford Figo 1.2P Trend MT,2017,Dealer,17000,Petrol,Manual,18.16,1196,86.8,5
2.71,Ford Figo Petrol ZXI,2010,Dealer,35500,Petrol,Manual,15.6,1196,70,5
1.6,Chevrolet Beat Diesel LT,2012,Individual,90000,Diesel,Manual,25.44,936,57.6,5
4.98,Volkswagen Polo 2015-2019 1.2 MPI Highline,2015,Dealer,61500,Petrol,Manual,16.2,1199,74,5
1.75,Maruti Alto LXi,2011,Dealer,59455,Petrol,Manual,19.7,796,46.3,5
4.4,Maruti Swift VDI,2012,Individual,110000,Diesel,Manual,22.9,1248,74,5
3,Renault KWID RXT,2016,Individual,64000,Petrol,Manual,25.17,799,53.3,5
5.25,Mahindra XUV500 W6 2WD,2013,Dealer,105000,Diesel,Manual,16,2179,140,7
15.65,Mercedes-Benz C-Class 220 CDI AT,2014,Dealer,149500,Diesel,Automatic,14.84,2143,170,5
2.95,Honda City 1.5 S MT,2010,Dealer,65000,Petrol,Manual,17,1497,118,5
5.85,Hyundai Xcent 1.2 Kappa S,2017,Dealer,21941,Petrol,Manual,19.1,1197,82,5
5.25,Hyundai Grand i10 Asta Option AT,2017,Individual,5800,Petrol,Automatic,18.9,1197,82,5
3.32,Hyundai i10 Sportz 1.2 AT,2012,Dealer,30000,Petrol,Automatic,16.95,1197,78.9,5
2.45,Maruti Alto K10 VXI,2012,Dealer,52865,Petrol,Manual,23.95,998,67.05,5
2.95,Datsun GO T BSIV,2015,Individual,450000,Petrol,Manual,20.63,1198,67,5
7.85,Maruti Ciaz 1.4 Alpha,2017,Dealer,31000,Petrol,Manual,20.73,1373,91.1,5
14.25,Kia Seltos HTX G,2019,Dealer,6000,Petrol,Manual,16.8,1497,113.4,5
5.5,Honda City i DTEC VX,2014,Individual,190000,Diesel,Manual,25.1,1498,98.6,5
10.95,Ford Ecosport 2015-2021 1.5 Petrol Titanium Plus AT BSIV,2018,Dealer,25592,Petrol,Automatic,14.8,1497,121.36,5
3.5,Mahindra KUV 100 mFALCON G80 K4 5str,2017,Individual,35000,Petrol,Manual,18.15,1198,82,5
1.75,Mahindra Verito 1.5 D4 BSIII,2011,Dealer,130000,Diesel,Manual,21,1461,64.1,5
6.25,Hyundai Grand i10 Asta Option AT,2017,Dealer,12000,Petrol,Automatic,18.9,1197,82,5
2.34,Chevrolet Beat LT,2010,Dealer,65000,Petrol,Manual,18.6,1199,79.4,5
9.75,Maruti Ertiga SHVS ZDI Plus,2016,Individual,56000,Diesel,Manual,24.52,1248,88.5,7
4.61,Hyundai Grand i10 AT Asta,2015,Dealer,46900,Petrol,Automatic,18.9,1197,82,5
10.85,Mahindra Marazzo M8,2018,Dealer,36000,Diesel,Manual,17.3,1497,121,7
11,Maruti Vitara Brezza ZDi AMT,2019,Dealer,23995,Diesel,Automatic,24.3,1248,88.5,5
8.5,Maruti Vitara Brezza ZDi Plus,2017,Dealer,76000,Diesel,Manual,24.3,1248,88.5,5
5.75,Maruti Swift Dzire VXI,2016,Individual,20000,Petrol,Manual,20.85,1197,83.14,5
8.51,Toyota Corolla Altis G AT,2014,Dealer,64000,Petrol,Automatic,14.28,1798,138.03,5
9.25,Maruti Vitara Brezza ZDi Plus,2017,Dealer,31343,Diesel,Manual,24.3,1248,88.5,5
23,Mini Cooper S Carbon Edition,2013,Dealer,30000,Petrol,Automatic,13.6,1598,181,4
3.8,Tata Zest Revotron 1.2T XM,2015,Individual,40000,Petrol,Manual,17.57,1193,88.7,5
6.65,Honda Mobilio S i DTEC,2016,Individual,80000,Diesel,Manual,24.2,1498,98.6,7
2.5,Hyundai EON Magna Plus,2012,Individual,35000,Petrol,Manual,21.1,814,55.2,5
7.25,Maruti Ertiga VDI,2014,Individual,35000,Diesel,Manual,20.77,1248,88.76,7
6.25,Volkswagen Polo 1.5 TDI Comfortline,2015,Dealer,58000,Diesel,Manual,20.14,1498,88.8,5
59,Nissan Micra CVT XV,2017,Dealer,40787,Petrol,Automatic,19.34,1198,75.94,5
5.75,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012,Dealer,90000,Diesel,Manual,12.99,2494,100,7
7.5,Toyota Glanza V,2019,Individual,10000,Petrol,Manual,21.01,1197,81.8,5
2.6,Honda City 1.5 S MT,2010,Individual,178000,Petrol,Manual,17,1497,118,5
0.55,Tata Indica V2 DLS TC,2008,Individual,80000,Diesel,Manual,16.8,1405,62,5
7,Honda City i VTEC VX,2016,Dealer,70000,Petrol,Manual,17.8,1497,117.3,5
0.8,Honda City 1.3 DX,1999,Individual,110000,Petrol,Manual,12.8,1476.327401,5,5
4.15,Maruti Swift LXI Option,2017,Dealer,25000,Petrol,Manual,20.4,1197,81.8,5
4.5,Hyundai Grand i10 1.2 CRDi Magna,2017,Individual,50000,Diesel,Manual,24,1186,73.97,5
6.45,Volkswagen Polo 2015-2019 GT TSI,2015,Dealer,52000,Petrol,Automatic,17.21,1197,103.5,5
6.5,Maruti Ertiga ZDI,2013,Individual,38000,Diesel,Manual,20.77,1248,88.8,7
4.95,Hyundai Grand i10 Sportz,2016,Dealer,32100,Petrol,Manual,18.9,1197,82,5
4.4,Maruti Wagon R VXI,2017,Individual,27500,Petrol,Manual,20.51,998,67.04,5
2.25,Hyundai i10 Sportz 1.2 AT,2009,Dealer,70000,Petrol,Automatic,16.95,1197,78.9,5
3.45,Hyundai i20 Magna Optional 1.2,2013,Dealer,52000,Petrol,Manual,18.5,1197,82.9,5
2.35,Ford Figo Diesel ZXI,2011,Dealer,76500,Diesel,Manual,20,1399,68.05,5
16.25,Mahindra XUV500 W11 BSIV,2018,Individual,9000,Diesel,Manual,15.1,2179,152.87,7
4.35,Maruti Swift Dzire VDi,2012,Dealer,76000,Diesel,Manual,19.3,1248,73.9,5
2.6,Honda City S,2009,Dealer,58000,Petrol,Manual,16.8,1497,116.4,5
5,Hyundai Grand i10 1.2 CRDi Sportz Option,2017,Individual,50000,Diesel,Manual,24,1186,73.97,5
5.75,Honda Mobilio V i VTEC,2014,Dealer,59619,Petrol,Manual,17.3,1497,117.3,7
8.7,Maruti Vitara Brezza ZDi Plus,2018,Individual,20000,Diesel,Manual,24.3,1248,88.5,5
3.9,Maruti Alto K10 VXI Airbag,2018,Dealer,57000,Petrol,Manual,23.95,998,67.1,5
3.5,Datsun GO Plus T BSIV,2015,Individual,70000,Petrol,Manual,19.44,1198,67,7
14.9,Toyota Fortuner 4x4 AT,2013,Dealer,88251,Diesel,Automatic,12.55,2982,168.5,7
2.6,Maruti Alto K10 LXI CNG,2015,Dealer,40000,CNG,Manual,32.26,998,58.3,4
7.25,Maruti Swift Dzire AMT ZXI Plus BS IV,2017,Dealer,39500,Petrol,Automatic,22,1197,81.8,5
5.5,Maruti Ertiga VXI ABS,2015,Dealer,77100,Petrol,Manual,16.02,1373,93.7,7
2.5,Tata Indigo eVX,2013,Individual,100000,Diesel,Manual,25,1396,69.01,5
13.9,Toyota Innova Crysta 2016-2020 2.4 GX MT BSIV,2017,Dealer,57000,Diesel,Manual,13.68,2393,147.8,7
3.35,Volkswagen Polo 1.2 MPI Comfortline,2014,Dealer,56000,Petrol,Manual,16.47,1198,74,5
2.85,Tata Nano XTA,2015,Dealer,10071,Petrol,Automatic,21.9,624,37.48,4
6.75,Tata Safari 2005-2017 DICOR 2.2 GX 4x4 BS IV,2011,Individual,35000,Diesel,Manual,13.93,2179,138,7
8,Honda Jazz V CVT,2018,Dealer,22000,Petrol,Automatic,18.2,1199,88.7,5
5.5,Hyundai Grand i10 Asta,2016,Dealer,41473,Petrol,Manual,18.9,1197,82,5
8,Mahindra XUV500 W8 4WD,2013,Individual,49100,Diesel,Manual,15.1,2179,140,7
7.9,Honda WR-V i-DTEC VX,2018,Individual,15000,Diesel,Manual,25.5,1498,98.6,5
4.75,Ford Figo 1.5D Ambiente ABS MT,2016,Dealer,97000,Diesel,Manual,25.83,1498,99,5
26.5,Jaguar XF 2.2 Litre Luxury,2015,Dealer,49000,Diesel,Automatic,16.36,2179,187.7,5
22.5,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,2018,Dealer,30000,Diesel,Automatic,11.36,2755,171.5,7
6,Volkswagen Polo IPL II 1.2 Petrol Highline,2015,Dealer,43000,Petrol,Manual,17.24,1198,73.9,5
5.1,Hyundai Verna 1.6 SX VTVT,2014,Dealer,65694,Petrol,Manual,17.01,1591,121.3,5
7.4,Maruti Swift ZXI Plus,2019,Dealer,18000,Petrol,Manual,21.21,1197,81.8,5
27,BMW 3 Series 320d GT Luxury Line,2015,Dealer,45833,Diesel,Automatic,19.59,1995,187.74,5
8.5,Maruti Swift Dzire AMT VDI,2019,Dealer,10450,Diesel,Automatic,28.4,1248,74.02,5
9.9,Ford Ecosport 2015-2021 1.5 Diesel Titanium Plus,2019,Dealer,11458,Diesel,Manual,21.7,1498,98.96,5
3.49,Volkswagen Vento Diesel Highline,2011,Dealer,79000,Diesel,Manual,20.54,1598,103.6,5
38.75,Mini Cooper 3 DOOR S,2018,Dealer,22000,Petrol,Automatic,17.33,1998,189.08,4
6.45,Volkswagen Polo 2015-2019 1.5 TDI Highline,2016,Dealer,63000,Diesel,Manual,20.14,1498,88,5
3.25,Tata Sumo EX,2012,Individual,95000,Diesel,Manual,15.3,2956,83.8,9
5.2,Nissan Terrano XL Plus 85 PS,2014,Dealer,56227,Diesel,Manual,20.45,1461,83.8,5
4.75,Maruti Swift LXI,2019,Individual,25000,Petrol,Manual,21.21,1197,81.8,5
56.75,Mercedes-Benz S-Class S 350 CDI,2015,Dealer,20000,Diesel,Automatic,13.5,2987,254.79,5
4.75,Mahindra Xylo D4,2017,Individual,120000,Diesel,Manual,14.95,2489,93.7,7
7.75,Maruti Swift Dzire AMT VDI,2017,Dealer,23600,Diesel,Automatic,28.4,1248,74.02,5
2.85,Datsun RediGO Gold 1.0,2018,Individual,15000,Petrol,Manual,22.5,999,68,5
4.25,Hyundai Xcent 1.2 Kappa SX Option,2014,Dealer,48000,Petrol,Manual,19.1,1197,82,5
3.5,Maruti Alto K10 VXI,2016,Individual,40000,Petrol,Manual,23.95,998,67.05,5
4.1,Ford Figo Diesel Titanium,2015,Dealer,59000,Diesel,Manual,20,1399,68.05,5
8.2,Maruti Ciaz Sigma BSIV,2019,Individual,20000,Petrol,Manual,21.56,1462,103.25,5
4.5,Ford Ecosport 1.5 DV5 MT Trend,2014,Dealer,58100,Diesel,Manual,22.7,1498,89.84,5
1.63,Hyundai EON Magna,2011,Individual,40000,Petrol,Manual,22,814,55,5
4.8,Ford Aspire 1.5 TDCi Titanium Plus,2015,Individual,90000,Diesel,Manual,25.83,1498,99,5
5.8,Hyundai Grand i10 1.2 CRDi Sportz Option,2017,Individual,11700,Diesel,Manual,24,1186,73.97,5
3.5,Fiat Grande Punto EVO 1.3 Active,2014,Individual,110000,Diesel,Manual,21.2,1248,75,5
0.45,Maruti Alto LXI,2004,Individual,110000,Petrol,Manual,19.7,796,46.3,5
2.1,Ford Figo Diesel ZXI,2014,Dealer,60000,Diesel,Manual,20,1399,68.05,5
3.35,Hyundai i10 Magna,2011,Dealer,40300,Petrol,Manual,20.36,1197,78.9,5
5.6,Maruti Swift Dzire VDI,2014,Individual,59500,Diesel,Manual,23.4,1248,74,5
4,Hyundai Xcent 1.2 Kappa S,2016,Individual,60000,Petrol,Manual,19.1,1197,82,5
50,BMW 5 Series 520d Luxury Line,2019,Dealer,10500,Diesel,Automatic,22.48,1995,187.74,5
4,Honda Amaze E i-Dtech,2014,Individual,97000,Diesel,Manual,25.8,1498,98.6,5
14,Audi A4 1.8 TFSI Premium Plus,2013,Dealer,52000,Petrol,Automatic,15.64,1798,167.62,5
5,Mahindra KUV100 NXT D75 K8,2018,Individual,15000,Diesel,Manual,25.32,1198,77,6
6.7,Maruti Ertiga VDI,2013,Dealer,81754,Diesel,Manual,20.77,1248,88.76,7
4.99,Maruti Ertiga LDI,2012,Dealer,74675,Diesel,Manual,20.77,1248,88.76,7
4.85,Maruti Dzire VXI,2014,Dealer,51000,Petrol,Manual,23.26,1197,88.5,5
4.35,Ford Figo Diesel ZXI,2014,Dealer,58481,Diesel,Manual,20,1399,68.05,5
2,Honda City 2017-2020 GXi,2008,Dealer,62000,Petrol,Manual,17.7,1497,78,5
3.75,Renault KWID RXT Optional,2016,Dealer,24000,Petrol,Manual,25.17,799,53.3,5
22.5,Audi Q5 3.0 TDI Quattro,2015,Dealer,66000,Diesel,Automatic,12.19,2967,236,5
4.45,Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,Individual,44800,Petrol,Manual,18.9,1197,81.86,5
17.5,Tata Harrier XZ BSIV,2019,Dealer,12750,Diesel,Manual,17,1956,138.1,5
5.75,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2017,Dealer,21065,Petrol,Manual,18.9,1197,81.86,5
7.71,Hyundai Verna 1.4 VTVT,2018,Dealer,16500,Petrol,Manual,17.43,1396,105.5,5
2.15,Chevrolet Beat Diesel,2012,Dealer,47780,Diesel,Manual,25.44,936,57.6,5
14.75,Mahindra XUV500 R W10 FWD,2017,Dealer,30000,Diesel,Manual,16,2179,140,7
7.75,Volkswagen Ameo 1.5 TDI Highline AT,2016,Dealer,35803,Diesel,Automatic,22,1498,108.495,5
4.34,Tata Tiago 1.2 Revotron XT,2019,Individual,35000,Petrol,Manual,23.84,1199,84,5
2.9,Maruti Swift LXI,2010,Dealer,88466,Petrol,Manual,18.6,1197,85.8,5
3.2,Chevrolet Cruze LTZ,2012,Individual,100000,Diesel,Manual,17.3,1998,163.7,5
3.1,Tata Nano XTA,2017,Dealer,11000,Petrol,Automatic,21.9,624,37.48,4
1,Maruti Alto Std,2006,Dealer,54171,Petrol,Manual,19.7,796,46.3,5
3.6,Renault KWID 1.0 RXT Optional,2018,Individual,17500,Petrol,Manual,23.01,999,67,5
2.35,Fiat Grande Punto 1.3 Dynamic (Diesel),2011,Individual,80000,Diesel,Manual,20.3,1248,75,5
8.75,Maruti Ciaz Delta BSIV,2020,Trustmark Dealer,6003,Petrol,Manual,21.56,1462,103.25,5
2.18,Maruti Ritz VDi,2012,Individual,70000,Diesel,Manual,23.2,1248,73.94,5
3,Tata Indigo CR4,2012,Individual,105000,Diesel,Manual,23.57,1396,70,5
5,Mahindra Supro VX 8 Str,2018,Individual,70000,Diesel,Manual,23.5,909,45,8
6.7,Volkswagen Vento Petrol Highline,2012,Dealer,37000,Petrol,Manual,15.04,1598,103.6,5
4.5,Toyota Etios G,2015,Dealer,39099,Petrol,Manual,16.78,1496,88.73,5
6.25,Hyundai Verna 1.6 CRDi S,2015,Individual,70000,Diesel,Manual,23.9,1582,126.2,5
7,Maruti Ciaz ZDi Plus SHVS,2016,Individual,110000,Diesel,Manual,28.09,1248,88.5,5
7.5,Maruti Baleno Alpha,2019,Dealer,14171,Petrol,Manual,21.01,1197,81.8,5
13,Toyota Fortuner 4x2 AT,2014,Dealer,266007,Diesel,Automatic,12.55,2982,168.5,7
15,BMW 3 Series 320i,2012,Dealer,76186,Petrol,Automatic,12.05,1995,154,5
3.7,Ford Figo Petrol Titanium,2011,Dealer,56000,Petrol,Manual,15.6,1196,70.02,5
2.4,Maruti Alto 800 VXI,2017,Individual,35000,Petrol,Manual,24.7,796,47.3,5
10.65,Skoda Superb Elegance 1.8 TSI AT,2013,Dealer,55572,Petrol,Automatic,13.7,1798,157.75,5
5.5,Tata Tiago 1.2 Revotron XZ,2019,Individual,20000,Petrol,Manual,23.84,1199,84,5
3.75,Honda Brio S MT,2014,Dealer,32515,Petrol,Manual,19.4,1198,86.8,5
4.94,Tata Zest Revotron 1.2 XT,2015,Dealer,35000,Petrol,Manual,17.57,1193,88.7,5
4,Honda Brio VX,2014,Individual,40000,Petrol,Manual,19.4,1198,86.8,5
2.95,Mahindra Scorpio SLX 2.6 Turbo 8 Str,2007,Dealer,92000,Diesel,Manual,10.5,2179,120,7
3.5,Volkswagen CrossPolo 1.2 MPI,2015,Individual,50000,Petrol,Manual,16.47,1198,74,5
4.5,Maruti Wagon R VXI with ABS,2014,Dealer,39264,Petrol,Manual,20.51,998,67.06,5
5.7,Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,Dealer,57000,Diesel,Manual,22.7,1498,89.84,5
7.9,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,Dealer,161823,Diesel,Manual,12.99,2494,100.6,8
4.5,Mahindra e2o T2,2015,Dealer,40000,Electric,Automatic,120,0,25.5,5
5.95,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,Dealer,9000,Petrol,Manual,18.9,1197,81.86,5
3.4,Maruti Swift VXI,2013,Dealer,54000,Petrol,Manual,18.6,1197,85.8,5
5.55,Volkswagen Ameo 1.2 MPI Comfortline,2018,Dealer,30698,Petrol,Manual,17,1198,73.75,5
6.9,Maruti Ciaz VDi Plus SHVS,2016,Individual,135000,Diesel,Manual,28.09,1248,88.5,5
